This is the Gotham Factory network traffic,,,,,,,,,,,,,,,,
timestamp,userid,id original,id.orig_p,id response,id.resp_p,protocol,service,duration in seconds,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1526772941.43927,CzlYoV2jhbwEPeif2k,192.168.2.5,39669,31.162.62.5,22,tcp,ssh,3.318151,589,1167,SF,17,1445,17,2059,Malicious
1526837358.22272,C5htwy1JXCUkda8rJk,192.168.2.5,47454,219.94.128.110,22,tcp,ssh,5.046161,589,1461,SF,16,1450,14,2197,Malicious
1526873703.64906,C1yJfl17Ts9VWFaLY4,192.168.2.5,39729,203.30.229.16,22,tcp,ssh,5.901999,589,1421,SF,13,1273,11,2001,Malicious
1547079691.5494,CFqZiH1F8yW85JIct1,192.168.1.194,48490,54.85.241.190,22,tcp,ssh,1.098625,1642,1469,SF,14,2378,12,2101,Malicious
1551383314.03428,CriX3N1fMWYRfl79D2,192.168.1.200,56108,104.202.141.167,23,tcp,-,3.268124,0,0,REJ,6,360,2,80,Malicious
1526802642.38548,CLs1Tj4PR5ChnccQL4,192.168.2.5,54998,144.76.225.231,22,tcp,ssh,2.807155,589,1769,SF,15,1377,15,2557,Malicious
1526846735.75326,CZ2TBuwC0sQRriVDk,192.168.2.5,56578,191.190.223.130,22,tcp,ssh,4.74896,589,2940,SF,16,1429,17,3832,Malicious
1526759910.18122,CiFjCo1yAz9zRLrhm7,192.168.2.5,42471,121.201.38.22,22,tcp,ssh,4.702402,589,1801,SF,15,1377,16,2641,Malicious
1551387117.85474,C9DTiapuEPzp0eAgi,192.168.1.200,47656,177.163.96.148,23,tcp,-,1.303275,0,0,REJ,4,240,2,80,Malicious
1551384981.2192,CT7todieFlWKLREvh,192.168.1.200,50560,152.91.101.42,23,tcp,-,1.323734,0,0,REJ,2,120,2,80,Malicious
1526845336.74963,Cvtg2F2AnNhQDW0A3h,192.168.2.5,50003,191.168.7.36,22,tcp,ssh,3.612731,589,1000,SF,15,1209,19,1764,Malicious
1526804153.70386,CAiQ336HhJFf32q3b,192.168.2.5,53755,144.76.243.178,22,tcp,ssh,3.693999,589,2209,SF,15,1377,15,2997,Malicious
1551386356.37125,CnocXb4HVPhQIJ7eh4,192.168.1.200,46570,217.198.202.76,23,tcp,-,1.100864,0,0,REJ,4,240,2,80,Malicious
1551401656.83066,Ctnkoe44Ui4EPhzTDk,192.168.1.200,60328,130.185.153.252,23,tcp,-,1.084862,0,0,REJ,4,240,2,80,Malicious
1551383862.68023,CoyMgRy0GNxNDgTu5,192.168.1.200,50148,85.13.119.91,23,tcp,-,1.026412,0,0,REJ,4,240,2,80,Malicious
1526800670.46219,Ce1iXO3YkE19KepPX3,192.168.2.5,57001,144.202.99.195,22,tcp,ssh,4.676453,589,2209,SF,13,1273,15,2997,Malicious
1526794426.9702,CpjK4Y2QB2mcwsX33k,192.168.2.5,41159,161.246.34.147,22,tcp,ssh,6.0286,589,2603,SF,16,1429,16,3443,Malicious
1526875148.73134,CFGcVLdj5YzpvhXec,192.168.2.5,51541,203.137.182.59,22,tcp,ssh,4.097573,589,2603,SF,14,1325,13,3287,Malicious
1526832428.3264,CZOdQq2n7a9yPPxsnk,192.168.2.5,50649,144.217.24.210,22,tcp,ssh,3.871839,589,1801,SF,18,1629,16,2725,Malicious
1547075695.34213,CsAqYZ309wKVmWeS95,192.168.1.194,48732,34.212.30.100,22,tcp,ssh,2.59127,1642,1753,SF,14,2378,14,2489,Malicious
1526832244.33024,Cv8gAJ2ooDgiWWyai6,192.168.2.5,50358,144.217.24.210,22,tcp,ssh,3.940501,589,1801,SF,15,1377,16,2641,Malicious
1526851599.53489,Cufm6r1omSayuUdBf7,192.168.2.5,35066,51.254.203.244,22,tcp,ssh,2.616989,589,2599,SF,16,1429,16,3439,Malicious
1526773324.4225,CcCwZr2gpHFoRjumnh,192.168.2.5,33142,31.28.24.215,22,tcp,ssh,1.001078,589,1801,SF,15,1377,15,2589,Malicious
1545440564.5268,Cv28O12iIpAhQUo88h,192.168.1.196,58738,109.100.81.81,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547145845.72365,CkloNS2ib2xOMiqyXj,192.168.1.198,52458,36.218.104.179,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146873.0379,CJYsnP3367D3eSgeFa,192.168.1.198,37871,116.52.32.29,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545428830.80221,COnoLc1F0G2JiTaB6,192.168.1.196,48912,212.107.80.145,23,tcp,-,3.15621,0,0,S0,3,180,0,0,Benign
1547148456.23839,CRwXct1I7DgKxZywR8,192.168.1.198,36922,114.54.6.86,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147361.52083,Cf9JkM2hfjeXKgQnN,192.168.1.198,10803,81.194.99.250,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147877.76389,CFgi0v4cHhQKOyxdMk,192.168.1.198,50708,186.147.24.51,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145550.31576,CNG7U22LTe72NdG8Xb,192.168.1.198,10914,5.4.173.163,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146531.11142,C94PFb1bkA0VLFWsrk,192.168.1.198,13486,90.228.173.117,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545441799.88226,CCkilI3ZXpcSjfzOq9,192.168.1.196,51472,129.65.65.173,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547145527.40857,CDTnPr3BP66VQmmBp9,192.168.1.198,25542,19.36.183.6,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545463696.53036,CXlqYs3KQl4p38AWjj,192.168.1.196,52560,179.251.164.205,23,tcp,-,3.113458,0,0,S0,3,180,0,0,Benign
1547147698.36706,CHsZbV2xiomFyobJt5,192.168.1.198,50708,19.36.192.86,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146091.08361,C3k61V2Xd9k37djWbl,192.168.1.198,36922,81.23.66.170,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146465.20207,CYCing3SC93t6EHJjd,192.168.1.198,25542,24.95.151.105,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545361087.61684,C5gPUrq8X1Y6V8D6f,192.168.1.197,43746,212.111.0.100,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545408243.22288,Cq5E4G4yn4md9od3e8,192.168.1.197,43746,212.133.235.144,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145661.36523,COY2VmS1bO8vmsUN6,192.168.1.198,28704,178.170.126.28,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147545.09497,CPNCNj5ZjLCclaUaj,192.168.1.198,13486,164.135.102.211,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146788.27422,CNAxS71v5FDg5LHmg7,192.168.1.198,32751,167.142.152.36,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146591.79528,CjFmCe4JCugxmsfyKf,192.168.1.198,25542,81.227.126.214,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145834.46633,C9wWTW2GEUXgAtkz2b,192.168.1.198,24104,52.116.35.227,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146730.7283,C5XH9v1mvH90NrNJOj,192.168.1.198,32751,189.124.179.61,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545428097.49762,CvVfuULIDpCg8UOy9,192.168.1.196,51456,214.233.194.176,23,tcp,-,3.100757,0,0,S0,3,180,0,0,Benign
1547147700.24945,CJ8Bja3VS8XSoT3q22,192.168.1.198,32751,177.223.37.132,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145485.01773,C0YjvH2cj95BW9FBkb,192.168.1.198,10803,186.22.62.252,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147394.2631,C2KSWVSC98kJ2LPL,192.168.1.198,50708,137.90.223.221,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147816.30356,CFZlie34lX9fJiTRdc,192.168.1.198,37871,135.27.151.46,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148030.0331,CjjYVq4khw2DM0VIgf,192.168.1.198,10803,223.123.220.46,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145473.62594,C8rt0y3uFz3xzvN03f,192.168.1.198,32751,20.154.95.157,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545443019.72317,CvzWFQBJp80jbYeMh,192.168.1.196,36454,150.233.200.230,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146970.07156,C9y2wF4fvpSdlbQI9,192.168.1.198,41161,52.252.249.66,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545412237.67107,CEuki52eh46tPf212l,192.168.1.196,58312,130.181.192.125,23,tcp,-,3.096234,0,0,S0,3,180,0,0,Benign
1545434024.75706,CbvkSn29uiz5GTVjh2,192.168.1.196,34282,202.112.105.82,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1545478470.3675,CxLTQR2aWKB0JSF9o7,192.168.1.196,40832,221.182.191.159,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1545422103.19082,CHY3Bk3Rxvd0nM6Jci,192.168.1.196,34870,173.209.76.167,23,tcp,-,3.094001,0,0,S0,3,180,0,0,Benign
1547146312.80791,CFjbHB3e7uA9qpn8Fg,192.168.1.198,36922,222.159.230.95,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147877.92598,CHWGTP2j6nQNA3Akpd,192.168.1.198,10914,105.10.207.76,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147534.66896,CqWqMv2oUfCoTT5yCh,192.168.1.198,50708,202.33.46.116,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545420706.44191,CdgJ5Q3qkx2LvxPytl,192.168.1.196,50796,153.217.232.153,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146828.6447,CTdNkV3vzg7ordhYLc,192.168.1.198,54580,117.169.44.61,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145792.90902,Cx3XJ94vbpoIBweQA6,192.168.1.198,52458,114.101.65.210,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545404126.16377,C6c7DS3nWJoIU3P6ea,192.168.1.196,35922,160.231.190.217,23,tcp,-,3.158216,0,0,S0,3,180,0,0,Benign
1547148067.08028,CZQIBv1ter1UsZUcd4,192.168.1.198,10803,162.154.36.8,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148499.59194,CDd9kD3Y9Ky01hCiJ3,192.168.1.198,36922,147.242.128.152,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146136.8312,CobSsl3LuLf7dP0jwd,192.168.1.198,32751,36.197.207.255,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145074.4441,CxX6jK1pGj97BmXfQb,192.168.1.198,25542,38.98.87.222,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146768.89581,CGa0Nn1aFa7lp6EF41,192.168.1.198,55288,37.43.154.147,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148365.40681,CY8d3s3gNicG88qnlh,192.168.1.198,50708,93.7.61.158,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545409587.5878,C7Ifdz428yXvfjF9Jf,192.168.1.196,48242,96.41.43.129,23,tcp,-,3.093249,0,0,S0,3,180,0,0,Benign
1547147767.56228,CBZwUa3iCxCelmsypl,192.168.1.198,29360,57.49.148.82,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145297.84768,CrhOQq24bbPt4wNQda,192.168.1.198,37871,121.165.95.158,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145416.13569,CK4msv2raXmwYMInvk,192.168.1.198,52458,164.131.69.4,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545430747.81649,C6aNXlPlJjDeIRecg,192.168.1.196,34788,86.35.43.90,23,tcp,-,3.100762,0,0,S0,3,180,0,0,Benign
1545414624.44221,CT4QO53wueAGIvaWO2,192.168.1.196,53558,81.152.164.126,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146783.80878,CziXWz4bFZZtM7kgHf,192.168.1.198,25542,31.57.38.244,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545461299.08149,Cfal4D3r5kbD7EjS2e,192.168.1.196,53704,125.116.147.122,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1545416070.43816,CK6q4r3H03Chg8k687,192.168.1.196,56466,202.156.242.134,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146212.8896,CASPgX3W2ZTFl4AXqh,192.168.1.198,55288,1.73.14.237,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146221.41873,CuCZS61nnDb4Xwr7Nd,192.168.1.198,37871,34.101.165.112,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145980.24001,CTSCGg3nUVtAMgPVT3,192.168.1.198,52458,167.42.29.69,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147781.42017,C0vM5KmkfNu2zXGC6,192.168.1.198,50708,62.127.202.63,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545475468.04305,CeGGI94u7qYLP9te0f,192.168.1.196,34800,222.234.166.240,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1545477922.04331,CrRmbs4MkctYoBEJ39,192.168.1.196,59776,131.20.136.23,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146986.36874,CXEcJd1w7UJDNN53ll,192.168.1.198,36922,74.97.174.62,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147928.34091,CWtXbO2Ubfm5Qr8hg2,192.168.1.198,55288,116.124.105.9,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147579.81679,Cgybj9CLShmp6ZyJ7,192.168.1.198,10914,201.123.23.245,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545410387.24386,CXHbwE1LuBsQE339Pf,192.168.1.196,50480,190.218.167.210,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1545441076.69292,CHPZ1j1eJzMKtywe32,192.168.1.196,48930,121.55.85.92,23,tcp,-,3.109758,0,0,S0,3,180,0,0,Benign
1547148202.59019,Cqxb551iqhHzltqQy,192.168.1.198,37871,5.160.211.4,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145119.22332,C4mOYf1juHkhNNroX7,192.168.1.198,10803,211.209.120.170,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545482337.16548,CnAtOb3c2luiW9xq6l,192.168.1.196,58818,116.216.160.189,23,tcp,-,3.120473,0,0,S0,3,180,0,0,Benign
1547146929.38106,CZmB4Orb02ARqwiV5,192.168.1.198,29360,90.145.197.150,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147827.97668,CmH4ni34QvvNaD1EP2,192.168.1.198,54580,68.16.140.122,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147478.15366,C8D31N28UW8N6eBu08,192.168.1.198,52458,27.28.32.106,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148331.94713,COSjlR2Hi7QMYZP2tg,192.168.1.198,36922,65.185.174.116,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145622.22905,CduzqIkKvVEbE66se,192.168.1.198,52989,17.173.206.147,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1526216002.01933,CivLi14R0XNgzKgddi,192.168.100.103,43763,238.204.100.13,49121,udp,-,-,-,-,S0,1,40,0,0,Benign
1547146195.37133,Ch21cl1JMGtC7L6d4h,192.168.1.198,55288,157.124.22.216,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146436.69048,CYjp5J1eDy72B4UXA7,192.168.1.198,55288,162.1.106.180,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545431775.10913,CU9GLl3bbWt1k8jYBh,192.168.1.196,59446,198.113.85.102,23,tcp,-,3.094509,0,0,S0,3,180,0,0,Benign
1547145429.38264,CfCYuo16aJx9F5mqXc,192.168.1.198,52989,211.130.18.118,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145776.40444,ChBqPj25ruBVqDGlq,192.168.1.198,29360,205.103.232.30,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545417906.02489,CD8RUd2cZDAyfGMBjj,192.168.1.196,34812,141.45.80.121,23,tcp,-,3.135727,0,0,S0,3,180,0,0,Benign
1545463189.48288,CHPovh2Khwj1ARosLl,192.168.1.196,47034,203.140.175.169,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146762.13263,Ce1jAP1uff1NVxZvdl,192.168.1.198,37871,204.112.73.105,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1526759838.01744,C1w0AF2mOGQytsgme4,192.168.2.5,42377,121.201.38.22,22,tcp,ssh,4.811845,589,1801,SF,13,1273,17,2693,Malicious
1526879817.57196,CDEbQj4LBa9StXg13l,192.168.2.5,33042,137.118.99.28,22,tcp,ssh,3.992503,589,887,SF,17,1445,17,1779,Malicious
1526875888.88131,C2m26523xTBLxAF4pg,192.168.2.5,56239,203.44.30.106,22,tcp,ssh,6.550149,589,1250,SF,17,1570,16,2102,Malicious
1526758461.10946,C32MBk2WQA2lt9mihd,192.168.2.5,34786,121.41.11.135,22,tcp,ssh,4.888357,589,1801,SF,13,1273,15,2589,Malicious
1526845469.10241,CyBFCZ2rAgg7l2Uxke,192.168.2.5,50171,191.168.7.36,22,tcp,ssh,3.643511,589,1000,SF,16,1249,18,1724,Malicious
1526846552.3731,CtO2clEWFpSl9C0Ui,192.168.2.5,55422,191.239.60.163,22,tcp,ssh,4.639793,589,2574,SF,17,1481,16,3414,Malicious
1526772476.92637,CIZuTt2rlQ2dH6l0Oe,192.168.2.5,53407,31.145.9.194,22,tcp,ssh,1.007861,537,1135,SF,14,1117,17,1819,Malicious
1547091767.13697,CdtKZ51sUmVAqGHSf7,192.168.1.194,38514,103.252.220.24,22,tcp,ssh,2.763923,1790,1529,SF,15,2578,14,2265,Malicious
1526808393.33991,Cciy3lZQEPo9iLV4k,192.168.2.5,45478,182.129.240.170,22,tcp,ssh,5.099921,589,887,SF,15,1437,14,1635,Malicious
1551405399.2027,CJuqRH3YW7y1PERp7f,192.168.1.200,51428,112.231.104.117,23,tcp,-,0.337058,0,0,REJ,2,120,2,80,Malicious
1526883332.05424,Cs5yFP1M1UWNDhSPF,192.168.2.5,42729,137.74.205.82,22,tcp,ssh,3.190525,589,1891,SF,16,1481,16,2743,Malicious
1551388180.50889,Cauy4nO6tvuBgATx6,192.168.1.200,50000,223.241.102.125,23,tcp,-,0.429017,0,0,REJ,2,120,2,80,Malicious
1526801237.09722,CsSdoO2yM7Q0QC5gT6,192.168.2.5,49263,144.76.20.146,22,tcp,ssh,3.073344,589,1769,SF,13,1129,15,2373,Malicious
1526866355.34876,CCDKY41q7lG90gcmP7,192.168.2.5,58537,204.44.70.46,22,tcp,ssh,7.332357,589,1801,SF,13,1273,15,2589,Malicious
1551384309.77938,C47hfw159Gx2EXqAY8,192.168.1.200,32848,116.231.160.168,23,tcp,-,1.240295,0,0,REJ,2,120,2,80,Malicious
1551379855.11235,CLtPt72G8H7wEsAhLl,192.168.1.200,41308,125.153.91.144,23,tcp,-,1.362229,0,0,REJ,4,240,2,80,Malicious
1526760114.36718,CLQprJ1TQVN8J625uh,192.168.2.5,42736,121.201.38.22,22,tcp,ssh,9.593305,589,1801,SF,13,1273,16,2641,Malicious
1551396983.38193,CbsFGE34b8rkYq276l,192.168.1.200,33668,194.152.148.189,23,tcp,-,0.018246,0,0,REJ,2,120,2,80,Malicious
1547081763.48094,Ck06n42hXBZbSDwAi,192.168.1.194,59558,192.71.198.125,22,tcp,-,5.799215,1874,1631,SF,15,2662,13,1487,Malicious
1526832264.84314,CfmY6e1jj16QzwFmZ,192.168.2.5,50391,144.217.24.210,22,tcp,ssh,3.793191,589,1801,SF,13,1273,15,2589,Malicious
1526816431.13441,CiFpqy4bLD0a4FigE9,192.168.2.1,61530,192.168.2.5,22,tcp,-,0.058222,60,0,SF,3,216,2,104,Malicious
1551408749.38427,CGOIabVXWNX1IutIk,192.168.1.200,48140,220.229.103.101,23,tcp,-,0.06347,0,0,REJ,2,120,2,80,Malicious
1526811014.29483,CBwT9x4APDHLlVQouf,192.168.2.5,60372,182.254.242.24,22,tcp,ssh,3.661752,589,1801,SF,15,1377,13,2485,Malicious
1551405192.83639,COc3OybxNCno3KuEb,192.168.1.200,36736,139.199.80.86,23,tcp,-,0.313832,0,0,REJ,2,120,2,80,Malicious
1526866350.19248,C5FaPx4mQAWSrCk8H5,192.168.2.5,58530,204.44.70.46,22,tcp,ssh,5.52911,589,1801,SF,13,1273,16,2641,Malicious
1526830067.96479,CZgTQD4ZYqrVI0Ghz5,192.168.2.5,54052,144.76.156.49,22,tcp,ssh,4.260242,589,2590,SF,16,1429,15,3378,Malicious
1526853616.63226,C0J6a94Ycq6sxB3ul4,192.168.2.5,43983,51.15.2.81,22,tcp,ssh,2.666033,589,2600,SF,16,1429,15,3388,Malicious
1551390564.49505,CEQmnp2CKjCzPudXfj,192.168.1.200,36578,181.127.136.180,23,tcp,-,1.332764,0,0,REJ,4,240,2,80,Malicious
1526758465.73089,CYEGDBiR3UGWkKtK1,192.168.2.5,34793,121.41.11.135,22,tcp,ssh,4.90836,589,1801,SF,13,1273,15,2589,Malicious
1526794415.01966,Cwct3a36Ctgo0uAqsf,192.168.2.5,41144,161.246.34.147,22,tcp,ssh,7.015344,589,2603,SF,17,1481,16,3443,Malicious
1551408531.27915,CKYwA43XSYQtgkf5n5,192.168.1.200,35964,197.214.116.141,23,tcp,-,1.228054,0,0,REJ,4,240,2,80,Malicious
1526840316.35705,CETvsX216oBQekiSA3,192.168.2.5,38433,219.166.145.165,22,tcp,ssh,4.710477,589,1434,SF,15,1377,13,2118,Malicious
1526768154.53327,CaKDvu4KmzbMg9TyXl,192.168.2.5,42280,69.158.20.101,22,tcp,ssh,1.767581,589,1102,SF,14,1169,17,1806,Malicious
1526810542.84172,CEMVtW3PEZWSwnVpzj,192.168.2.5,59057,182.54.195.83,22,tcp,ssh,5.49782,589,1123,SF,14,1325,16,1963,Malicious
1551398836.55056,Cm96Gt11ghtFwJJsg3,192.168.1.200,47910,180.140.124.154,23,tcp,-,0.347579,0,0,REJ,2,120,2,80,Malicious
1526765178.38557,CRy2nj4jPuR87p2Tk7,192.168.2.5,55518,69.156.162.142,22,tcp,ssh,1.691058,589,1094,SF,15,1209,18,1838,Malicious
1551382148.34377,C9kMNM2S8owK6A3Z5,192.168.1.200,58150,151.193.164.157,23,tcp,-,0.157916,0,0,REJ,2,120,2,80,Malicious
1526768066.0522,Ca9BID1vbqgSqYfP34,192.168.2.5,42198,69.158.20.101,22,tcp,ssh,2.326499,589,1102,SF,14,1169,17,1806,Malicious
1526772454.83684,CsA9vGID1KVQbihBd,192.168.2.5,53347,31.145.9.194,22,tcp,ssh,1.546468,589,1047,SF,16,1249,17,1731,Malicious
1526822304.36893,CU8Unz2BPiwz1RTM16,192.168.2.5,49669,196.192.15.94,22,tcp,ssh,2.85896,589,1340,SF,13,1273,12,1976,Malicious
1551384225.43757,C3fPir4SaJRALHQl9a,192.168.1.200,40720,180.164.254.228,23,tcp,-,1.389454,0,0,REJ,4,240,2,80,Malicious
1526772478.36489,C9HVyvhExOvk06Bie,192.168.2.5,50777,31.217.212.25,22,tcp,ssh,2.633629,589,1348,SF,13,1273,14,2084,Malicious
1526831383.42323,CFe0JH33zbRyTGm0F7,192.168.2.5,60513,144.76.228.131,22,tcp,ssh,0.49379,589,2241,SF,13,1273,13,2925,Malicious
1526853639.0638,CZwAIZopNNNcVuYCd,192.168.2.5,44015,51.15.2.81,22,tcp,ssh,2.75164,589,2600,SF,14,1325,16,3440,Malicious
1551402558.97704,C6A0qS3ThNWpW1nmkh,192.168.1.200,59592,60.151.50.118,23,tcp,-,0.274328,0,0,REJ,2,120,2,80,Malicious
1526773208.00151,CmuyqC38Bf7BFNc1Y5,192.168.2.5,53616,31.27.187.239,22,tcp,ssh,1.555141,589,1601,SF,15,1377,13,2285,Malicious
1526768073.23224,CZeAmE2cEFt9vbGeeb,192.168.2.5,42210,69.158.20.101,22,tcp,ssh,3.822207,589,1094,SF,14,1169,16,1758,Malicious
1551383026.47086,CEqomI2IHbJScbd0Ak,192.168.1.200,49226,61.152.74.62,23,tcp,-,1.516885,0,0,REJ,4,240,2,80,Malicious
1526867748.26326,CeKzSR3y9sH5HdaBuh,192.168.2.5,38544,204.44.75.64,22,tcp,ssh,5.656259,589,2225,SF,15,1385,17,3125,Malicious
1526817961.07984,Ca3xKj1zR93fgOhgF1,192.168.2.5,37592,148.163.33.36,22,tcp,-,0.403218,0,0,SF,3,164,3,164,Malicious
1551381976.09583,C0lhdn4bbWq53lqOcl,192.168.1.200,45074,89.180.122.109,23,tcp,-,4.645873,0,0,REJ,6,360,2,80,Malicious
1526876009.09893,Cnwmowqsu8yIWHwQg,192.168.2.5,49702,203.160.133.70,22,tcp,ssh,6.428,589,1801,SF,15,1377,16,2641,Malicious
1526883364.51508,C8U39l06tF8yav6w5,192.168.2.5,42742,137.74.205.82,22,tcp,ssh,3.310629,589,1891,SF,15,1377,15,2679,Malicious
1551399553.35931,CFifYa3ZSDa5djg8Xc,192.168.1.200,60622,76.72.122.78,23,tcp,-,0.307831,0,0,RSTR,4,200,4,216,Malicious
1526772321.27017,CG4Mhh38rWi5E7l5A4,192.168.2.5,49040,31.3.184.139,22,tcp,ssh,3.392868,589,1348,SF,14,1325,17,2240,Malicious
1551391948.70999,C52NM023NuxlIwrl1f,192.168.1.200,58044,115.4.11.10,23,tcp,-,3.429792,0,0,REJ,6,360,2,80,Malicious
1526881831.97372,Cwxeg2fD1rIiC2hj3,192.168.2.5,54913,137.74.205.120,22,tcp,ssh,1.817552,589,1817,SF,13,1273,12,2449,Malicious
1526765425.79104,CG14DDxbvm6KvLfaf,192.168.2.5,40920,69.131.140.8,22,tcp,ssh,3.95781,589,1084,SF,16,1393,18,2028,Malicious
1526759593.72066,CGxK4NcyEBwrPyXp4,192.168.2.5,43969,121.232.125.149,22,tcp,ssh,4.581398,589,1801,SF,15,1377,15,2589,Malicious
1526847341.68428,C5m0cm3ttZccGFrWY6,192.168.2.5,34938,191.236.41.18,22,tcp,ssh,3.730868,589,2581,SF,16,1429,16,3421,Malicious
1526808035.59698,Cj4kLn186SbHbW0QQa,192.168.2.5,35412,182.140.141.229,22,tcp,ssh,6.802442,589,2603,SF,15,1429,17,3507,Malicious
1526845486.43807,CPUNUm3Mh9yj9UE7L4,192.168.2.5,50194,191.168.7.36,22,tcp,ssh,3.43123,589,1000,SF,16,1249,18,1724,Malicious
1526865677.83068,CjThEYfgQNZlyPjc,192.168.2.5,57531,204.188.220.234,22,tcp,ssh,4.095433,589,2603,SF,15,1461,16,3455,Malicious
1526810639.12305,CjwktI1kgOpsQYtCh8,192.168.2.5,51608,182.48.220.1,22,tcp,ssh,4.301331,589,1048,SF,14,1169,13,1572,Malicious
1526879911.30601,CSxHoc23KOu01iTIsl,192.168.2.5,33168,137.118.99.28,22,tcp,ssh,4.404236,589,895,SF,17,1465,16,1735,Malicious
1551391749.43146,Cu1RaD3bW2cbfunZ7j,192.168.1.200,39684,115.153.124.50,23,tcp,-,3.521986,0,0,REJ,6,360,2,80,Malicious
1526758644.42503,CqQDM23RutPur71do,192.168.2.5,50195,121.40.23.43,22,tcp,ssh,4.63959,589,1801,SF,13,1273,16,2641,Malicious
1526759464.17492,CyHeBG2ltgwjIgGRV9,192.168.2.5,43799,121.232.125.149,22,tcp,ssh,4.85583,589,1801,SF,13,1273,15,2589,Malicious
