ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1526845354.490288,ChpuHc3Ogo4vkwFwAg,192.168.2.5,50029,191.168.7.36,22,tcp,ssh,3.546091,589,1000,SF,-,-,0,ShAdDaFf,14,1169,19,1764,(empty),Malicious,Attack
1526802887.260261,Cr1enR2ZwsckM5UgSe,192.168.2.5,44423,144.22.77.58,22,tcp,ssh,3.574316,589,1801,SF,-,-,0,ShAdDaFf,15,1377,13,2485,(empty),Malicious,Attack
1551388325.124125,CKPlYbRJL3iiknoGf,192.168.1.200,56668,220.170.192.161,23,tcp,-,1.535398,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1551388246.716845,CD3nqo3bwhTnFCIfu4,192.168.1.200,53704,84.125.214.116,23,tcp,-,0.084456,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551399662.289952,Cxo3nhPOPWrUGWoqd,192.168.1.200,39682,128.172.39.90,23,tcp,-,3.200944,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526801026.508416,C5AAQg3eRqn99Ub2tf,192.168.2.5,48956,144.76.20.146,22,tcp,ssh,2.708898,589,1769,SF,-,-,0,ShAdDaFf,13,1129,15,2373,(empty),Malicious,Attack
1526831404.654283,CwWfzw29bcnznlHcJ7,192.168.2.5,60594,144.76.228.131,22,tcp,ssh,0.364572,589,2241,SF,-,-,0,ShAdDaFf,13,1273,13,2925,(empty),Malicious,Attack
1526832318.099844,CjY0Vq8ZUlzatRv6c,192.168.2.5,49686,144.217.59.75,22,tcp,ssh,4.107862,589,1801,SF,-,-,0,ShAdDaFf,15,1377,16,2641,(empty),Malicious,Attack
1526802361.090793,CjZrVb2ovdaAzFE3S1,192.168.2.5,51028,144.217.110.36,22,tcp,ssh,3.726720,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1526808977.477140,CXJ3P90pDS5P7VQnl,192.168.2.5,50922,182.162.21.39,22,tcp,ssh,8.483742,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1526846574.457759,CtxcNGgXH9GlGzxxi,192.168.2.5,56354,191.190.223.130,22,tcp,ssh,5.461591,589,2940,SF,-,-,0,ShAdDaFf,16,1429,17,3832,(empty),Malicious,Attack
1526832659.232064,CTRLsWqIwzPNuyoh1,192.168.2.5,53153,144.48.6.29,22,tcp,ssh,9.601379,589,1745,SF,-,-,0,ShAdDaFf,17,1489,16,2593,(empty),Malicious,Attack
1551386555.761226,CdoMIT2vVfuPEx0TGd,192.168.1.200,49302,124.133.98.128,23,tcp,-,3.482526,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551398428.004872,Cc60tV1EdBNXgPfMdh,192.168.1.200,60414,180.169.100.203,23,tcp,-,58.657026,27,79,RSTO,-,-,0,ShAdDaTR,52,2808,40,2278,-,Malicious,Attack
1547091329.461352,CQCt024gnnW7tP1uQf,192.168.1.194,55042,194.102.30.19,22,tcp,-,0.300072,1474,300,SF,-,-,0,ShADdFaf,8,1814,7,584,-,Malicious,Attack
1547075987.473314,CghPCb17uN736Qxdad,192.168.1.194,53856,67.222.61.11,22,tcp,ssh,13.780289,2858,3277,SF,-,-,0,ShADadFf,17,3750,18,4221,-,Malicious,Attack
1551396692.102190,Ceggpm4BRL3N0iDZ3k,192.168.1.200,37620,124.135.66.100,23,tcp,-,0.341060,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526832289.793910,CueOxl3xS5zoNsCn,192.168.2.5,50430,144.217.24.210,22,tcp,ssh,5.034097,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526773318.839347,CGWxRf1rkmvWXqQb72,192.168.2.5,33129,31.28.24.215,22,tcp,ssh,1.003632,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1551403957.580903,CmUIDHbE8RNRDJgua,192.168.1.200,47010,206.189.207.215,23,tcp,-,0.105702,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526773254.010344,CMXK5D1vfoJ5SeqMok,192.168.2.5,32993,31.28.24.215,22,tcp,ssh,1.840319,605,1801,SF,-,-,0,ShAdDaFf,16,1513,16,2653,(empty),Malicious,Attack
1526845215.389160,CRY4e62ZgqQoNdj6v9,192.168.2.5,49844,191.168.7.36,22,tcp,ssh,7.243419,589,1000,SF,-,-,0,ShAdDaFf,15,1209,16,1660,(empty),Malicious,Attack
1526772386.343285,C8QKmF2PzoTzCuzXxa,192.168.2.5,49132,31.3.184.139,22,tcp,ssh,4.318724,589,1348,SF,-,-,0,ShAdDaFf,16,1437,18,2300,(empty),Malicious,Attack
1526846744.839169,CfG5arVCExMCIQWu,192.168.2.5,56593,191.190.223.130,22,tcp,ssh,4.536899,589,2940,SF,-,-,0,ShAdDaFf,16,1429,18,3884,(empty),Malicious,Attack
1526810989.334350,ClQAI31pvs3mA7JiI5,192.168.2.5,57983,182.132.240.242,22,tcp,ssh,5.332403,589,895,SF,-,-,0,ShAdDaFfRR,14,1301,14,1631,(empty),Malicious,Attack
1526832520.676262,CDFJxE4eXkCyPm6Sc9,192.168.2.5,52975,144.48.6.29,22,tcp,ssh,10.343547,589,1745,SF,-,-,0,ShAdDaFf,15,1377,16,2585,(empty),Malicious,Attack
1526811190.777156,C4G1gy2ENX12X4bppe,192.168.2.5,58308,182.132.240.242,22,tcp,ssh,5.410108,589,895,SF,-,-,0,ShAdDaFfRR,16,1405,16,1735,(empty),Malicious,Attack
1526773249.340793,CydLQg1e57rXlXtDk,192.168.2.5,32978,31.28.24.215,22,tcp,ssh,0.990468,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1547070030.912687,CS4AMwNB1fXAaWaVb,192.168.1.194,56466,70.118.109.138,22,tcp,ssh,6.989999,2822,3474,SF,-,-,0,ShADadtFf,17,3726,17,4366,-,Malicious,Attack
1526802867.555388,C94AVmZM5Fx66ZSnd,192.168.2.5,44396,144.22.77.58,22,tcp,ssh,3.601180,589,1801,SF,-,-,0,ShAdDaFf,15,1377,13,2485,(empty),Malicious,Attack
1526801031.323279,CJ8mtA37h8IAOePttl,192.168.2.5,48963,144.76.20.146,22,tcp,ssh,2.161317,589,1769,SF,-,-,0,ShAdDaFf,15,1209,15,2373,(empty),Malicious,Attack
1526794368.888186,C13HB01o9WxPIkpVn5,192.168.2.5,41087,161.246.34.147,22,tcp,ssh,5.755897,589,2603,SF,-,-,0,ShAdDaFf,14,1325,16,3443,(empty),Malicious,Attack
1551380406.897854,C5guRw1jQW2Gnq1vOk,192.168.1.200,36628,115.65.72.17,23,tcp,-,3.400551,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526865748.466291,CoveYy3HIpCAcogpKa,192.168.2.5,57625,204.188.220.234,22,tcp,ssh,4.648074,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526829901.588092,CAMX9a2tAJNNcHZzPj,192.168.2.5,53821,144.76.156.49,22,tcp,ssh,2.657212,589,2590,SF,-,-,0,ShAdDaFf,16,1429,15,3378,(empty),Malicious,Attack
1526772941.439273,CzlYoV2jhbwEPeif2k,192.168.2.5,39669,31.162.62.5,22,tcp,ssh,3.318151,589,1167,SF,-,-,0,ShAdDaFRfRR,17,1445,17,2059,(empty),Malicious,Attack
1526837358.222722,C5htwy1JXCUkda8rJk,192.168.2.5,47454,219.94.128.110,22,tcp,ssh,5.046161,589,1461,SF,-,-,0,ShAadDFf,16,1450,14,2197,(empty),Malicious,Attack
1526873703.649058,C1yJfl17Ts9VWFaLY4,192.168.2.5,39729,203.30.229.16,22,tcp,ssh,5.901999,589,1421,SF,-,-,0,ShAdDaFf,13,1273,11,2001,(empty),Malicious,Attack
1547079691.549395,CFqZiH1F8yW85JIct1,192.168.1.194,48490,54.85.241.190,22,tcp,ssh,1.098625,1642,1469,SF,-,-,0,ShADadFf,14,2378,12,2101,-,Malicious,Attack
1551383314.034275,CriX3N1fMWYRfl79D2,192.168.1.200,56108,104.202.141.167,23,tcp,-,3.268124,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526802642.385475,CLs1Tj4PR5ChnccQL4,192.168.2.5,54998,144.76.225.231,22,tcp,ssh,2.807155,589,1769,SF,-,-,0,ShAdDaFf,15,1377,15,2557,(empty),Malicious,Attack
1526846735.753260,CZ2TBuwC0sQRriVDk,192.168.2.5,56578,191.190.223.130,22,tcp,ssh,4.748960,589,2940,SF,-,-,0,ShAdDaFf,16,1429,17,3832,(empty),Malicious,Attack
1526759910.181218,CiFjCo1yAz9zRLrhm7,192.168.2.5,42471,121.201.38.22,22,tcp,ssh,4.702402,589,1801,SF,-,-,0,ShAdDaFf,15,1377,16,2641,(empty),Malicious,Attack
1551412720.394252,CL3pQs112NBisIL07i,192.168.1.200,36752,49.72.120.76,23,tcp,-,0.333821,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526832764.411167,CYwBur4hA0aKZVwI34,192.168.2.5,33042,144.172.84.173,22,tcp,ssh,5.424935,589,1801,SF,-,-,0,ShAdDaFf,15,1377,14,2537,(empty),Malicious,Attack
1526822296.995030,C4s3CY1Ac9tq7Oq9jc,192.168.2.5,49659,196.192.15.94,22,tcp,ssh,2.758675,589,1340,SF,-,-,0,ShAdDaFf,13,1273,12,1976,(empty),Malicious,Attack
1551405221.648212,CFjfo01wP6ndCwgil4,192.168.1.200,50940,131.178.163.243,23,tcp,-,1.168586,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526811262.699194,CBDFMY1YInBEh35DL2,192.168.2.5,58406,182.132.240.242,22,tcp,ssh,5.478380,589,887,SF,-,-,0,ShAdDaFfR,13,1261,13,1511,(empty),Malicious,Attack
1526846424.644134,Cupxig1dMozG88Strl,192.168.2.5,55250,191.239.60.163,22,tcp,ssh,4.607845,589,2574,SF,-,-,0,ShAdDaFf,14,1325,17,3466,(empty),Malicious,Attack
1526866137.151561,CIOOvU24L7EWcmzKQe,192.168.2.5,58258,204.44.70.46,22,tcp,ssh,4.345801,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526809945.676906,CganZf4qNNIHfDZlRa,192.168.2.5,60566,182.61.142.247,22,tcp,ssh,6.163462,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1551411734.345360,CB173Y3vTfwgq7rfpa,192.168.1.200,59480,153.254.157.228,23,tcp,-,233.356672,0,0,S1,-,-,0,ShwA,16,720,2,88,-,Malicious,Attack
1526852377.114861,CYGYO92wKW52zvMCwe,192.168.2.5,53122,51.15.137.6,22,tcp,ssh,2.689613,589,2603,SF,-,-,0,ShAdDaFf,16,1429,17,3495,(empty),Malicious,Attack
1526832890.190310,CutVsA1qDIbgqrFVNf,192.168.2.5,53481,144.48.6.29,22,tcp,ssh,4.893826,589,1745,SF,-,-,0,ShAdDaFf,13,1273,15,2533,(empty),Malicious,Attack
1551380008.529921,CtsV1qH24Od4CGmUl,192.168.1.200,46870,140.119.115.224,23,tcp,-,281.732300,0,0,S1,-,-,0,ShwA,20,840,2,88,-,Malicious,Attack
1526872893.528831,Cgp3dS36VwER9AtJo9,192.168.2.5,49023,203.242.197.223,22,tcp,-,8.231155,589,2241,SF,-,-,0,SahAdDFf,16,1437,17,3121,(empty),Malicious,Attack
1526881766.540623,CUsRb42TNwzbAYUY3c,192.168.2.5,54794,137.74.205.120,22,tcp,ssh,1.799520,589,1817,SF,-,-,0,ShAdDaFf,15,1521,13,2513,(empty),Malicious,Attack
1526846717.444183,CuvqFh3Rfd3KnIT7D3,192.168.2.5,56551,191.190.223.130,22,tcp,ssh,5.483846,589,2940,SF,-,-,0,ShAdDaFf,16,1429,16,3780,(empty),Malicious,Attack
1526816395.153592,CirLMj1jUIKA6H5B3i,192.168.2.5,50349,148.251.35.54,22,tcp,ssh,0.835885,589,1301,SF,-,-,0,ShAdDaFf,15,1377,15,2089,(empty),Malicious,Attack
1526846776.120885,CY0KIe2j100osL8vYg,192.168.2.5,51731,191.102.136.68,22,tcp,ssh,3.797618,589,2241,SF,-,-,0,ShAdDaFf,16,1429,16,3081,(empty),Malicious,Attack
1551382796.470394,CkBhnzpkGwO4ayath,192.168.1.200,35162,182.106.126.122,23,tcp,-,1.519131,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526854441.897479,CMD3RE3i5VnBKBYgC1,192.168.2.5,38515,51.254.123.104,22,tcp,ssh,2.780081,589,2603,SF,-,-,0,ShAdDaFf,16,1429,15,3391,(empty),Malicious,Attack
1526845499.194971,C04AQpxLD9LSyqAa,192.168.2.5,50211,191.168.7.36,22,tcp,ssh,3.757132,589,1000,SF,-,-,0,ShAdDaFf,16,1249,18,1724,(empty),Malicious,Attack
1551408119.071180,CKEO5N2pd4P4rt9bGf,192.168.1.200,43842,123.132.32.21,23,tcp,-,3.436300,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526794138.230800,CYsUpd4NQZ9pgUGpij,192.168.2.5,40796,161.246.34.147,22,tcp,ssh,5.852194,589,2603,SF,-,-,0,ShAdDaFf,14,1325,17,3495,(empty),Malicious,Attack
1551402077.461184,C4bgHU1bSx1G6xs6wh,192.168.1.200,34426,222.139.120.134,23,tcp,-,0.322064,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551389597.782791,CkECbW3hab7fdHq1Wa,192.168.1.200,42034,108.185.84.45,23,tcp,-,0.246368,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526873618.360829,CzKahe1TMM5T0wSGb5,192.168.2.5,39610,203.30.229.16,22,tcp,ssh,5.424871,589,1421,SF,-,-,0,ShAdDaFf,14,1325,11,2001,(empty),Malicious,Attack
1526767005.814556,CvXSPM3XJ98b8qmXL4,192.168.2.5,36248,69.163.132.236,22,tcp,ssh,3.040490,589,2296,SF,-,-,0,ShAdDaFf,13,1273,15,3084,(empty),Malicious,Attack
1526882588.739683,CJ1y4liscrwVDqLWg,192.168.2.5,57400,137.74.114.140,22,tcp,ssh,3.507325,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526832969.428354,CYxlLZ37aViO5dhE5h,192.168.2.5,33266,144.172.84.173,22,tcp,ssh,4.905864,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1551404744.537998,CKfcYt2emEOH3C90ka,192.168.1.200,47418,153.96.86.59,23,tcp,-,0.028738,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526846704.862487,CLeHGSmbG135bIzEg,192.168.2.5,56532,191.190.223.130,22,tcp,ssh,8.633841,589,2940,SF,-,-,0,ShAdDaFf,17,1533,17,3844,(empty),Malicious,Attack
1526803769.485886,CaQPFZ1xg9oAWZ6Ms5,192.168.2.5,37527,144.21.90.11,22,tcp,ssh,1.720813,589,1801,SF,-,-,0,ShAdDaFf,14,1325,14,2549,(empty),Malicious,Attack
1526765253.302770,CywtaZ2lBG82reBhw9,192.168.2.5,55646,69.156.162.142,22,tcp,ssh,1.677863,589,1094,SF,-,-,0,ShAdDaFf,14,1169,17,1786,(empty),Malicious,Attack
1526852382.424844,CRpYWnh0BipJm0Bp1,192.168.2.5,53131,51.15.137.6,22,tcp,ssh,2.923970,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526833089.660727,CB2ODE4qKWLfSfdKTi,192.168.2.5,33298,144.172.84.173,22,tcp,ssh,6.235182,589,1801,SF,-,-,0,ShAdDaFf,14,1377,16,2653,(empty),Malicious,Attack
1526758577.309856,CvkFxN1DK631KTw7Ph,192.168.2.5,34943,121.41.11.135,22,tcp,ssh,3.901072,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526802484.871492,Cwj8iORsVtEP9VB96,192.168.2.5,51211,144.217.110.36,22,tcp,ssh,3.229832,589,2241,SF,-,-,0,ShAdDaFf,15,1377,15,3029,(empty),Malicious,Attack
1526773237.636621,CiIO9n2xhb4DJv8yi2,192.168.2.5,32950,31.28.24.215,22,tcp,ssh,1.666356,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526810994.295999,CRDMnwedj9VHgK4rf,192.168.2.5,57990,182.132.240.242,22,tcp,ssh,7.370540,589,895,SF,-,-,0,ShAdDaFRfR,16,1405,17,1799,(empty),Malicious,Attack
1526802792.854716,CmDJSmUg3tBQAFlxh,192.168.2.5,44291,144.22.77.58,22,tcp,ssh,2.704189,589,1801,SF,-,-,0,ShAdDaFf,13,1273,13,2485,(empty),Malicious,Attack
1526822437.414461,C5q4lJ1gEJSMcoviRf,192.168.2.5,49848,196.192.15.94,22,tcp,ssh,3.403933,589,1340,SF,-,-,0,ShAdDaFf,13,1273,12,1976,(empty),Malicious,Attack
1551395330.652368,Ctvwhw4sfHW280n0e,192.168.1.200,34984,196.73.144.125,23,tcp,-,3.236158,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526846600.879214,CBG0PD2GagYA1C2un2,192.168.2.5,55495,191.239.60.163,22,tcp,ssh,4.744302,589,2574,SF,-,-,0,ShAdDaFf,14,1325,15,3362,(empty),Malicious,Attack
1526758632.480842,CF8Xat49JKOF0edlTk,192.168.2.5,40693,121.43.172.143,22,tcp,ssh,3.895236,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1551389139.037917,CbVOQY1zxRBTKwhpK6,192.168.1.200,49348,167.99.142.99,23,tcp,-,3.166968,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526809900.467450,CVkdSr4LeNVNIrn2qb,192.168.2.5,36669,182.72.70.168,22,tcp,ssh,16.126852,589,1745,SF,-,-,0,ShAdDaFfR,16,1249,16,2397,(empty),Malicious,Attack
1551387117.854742,C9DTiapuEPzp0eAgi,192.168.1.200,47656,177.163.96.148,23,tcp,-,1.303275,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1551384981.219204,CT7todieFlWKLREvh,192.168.1.200,50560,152.91.101.42,23,tcp,-,1.323734,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526845336.749632,Cvtg2F2AnNhQDW0A3h,192.168.2.5,50003,191.168.7.36,22,tcp,ssh,3.612731,589,1000,SF,-,-,0,ShAdDaFf,15,1209,19,1764,(empty),Malicious,Attack
1526804153.703859,CAiQ336HhJFf32q3b,192.168.2.5,53755,144.76.243.178,22,tcp,ssh,3.693999,589,2209,SF,-,-,0,ShAdDaFf,15,1377,15,2997,(empty),Malicious,Attack
1551386356.371247,CnocXb4HVPhQIJ7eh4,192.168.1.200,46570,217.198.202.76,23,tcp,-,1.100864,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1551401656.830655,Ctnkoe44Ui4EPhzTDk,192.168.1.200,60328,130.185.153.252,23,tcp,-,1.084862,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1551383862.680233,CoyMgRy0GNxNDgTu5,192.168.1.200,50148,85.13.119.91,23,tcp,-,1.026412,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526800670.462190,Ce1iXO3YkE19KepPX3,192.168.2.5,57001,144.202.99.195,22,tcp,ssh,4.676453,589,2209,SF,-,-,0,ShAdDaFf,13,1273,15,2997,(empty),Malicious,Attack
1526794426.970197,CpjK4Y2QB2mcwsX33k,192.168.2.5,41159,161.246.34.147,22,tcp,ssh,6.028600,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526875148.731338,CFGcVLdj5YzpvhXec,192.168.2.5,51541,203.137.182.59,22,tcp,ssh,4.097573,589,2603,SF,-,-,0,ShAdDaFf,14,1325,13,3287,(empty),Malicious,Attack
1526832428.326398,CZOdQq2n7a9yPPxsnk,192.168.2.5,50649,144.217.24.210,22,tcp,ssh,3.871839,589,1801,SF,-,-,0,ShAdDaFf,18,1629,16,2725,(empty),Malicious,Attack
1547075695.342134,CsAqYZ309wKVmWeS95,192.168.1.194,48732,34.212.30.100,22,tcp,ssh,2.591270,1642,1753,SF,-,-,0,ShADdaFf,14,2378,14,2489,-,Malicious,Attack
1526832244.330244,Cv8gAJ2ooDgiWWyai6,192.168.2.5,50358,144.217.24.210,22,tcp,ssh,3.940501,589,1801,SF,-,-,0,ShAdDaFf,15,1377,16,2641,(empty),Malicious,Attack
1526851599.534887,Cufm6r1omSayuUdBf7,192.168.2.5,35066,51.254.203.244,22,tcp,ssh,2.616989,589,2599,SF,-,-,0,ShAdDaFf,16,1429,16,3439,(empty),Malicious,Attack
1526773324.422500,CcCwZr2gpHFoRjumnh,192.168.2.5,33142,31.28.24.215,22,tcp,ssh,1.001078,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526832520.656897,CKiUdDnNCeXkjf932,192.168.2.5,50794,144.217.24.210,22,tcp,ssh,4.717030,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1551386390.706485,CYNQpo28aMLfzh7Bea,192.168.1.200,34536,141.59.133.92,23,tcp,-,0.045979,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551387361.807758,CAXgId1S5lIaa6I2mg,192.168.1.200,54122,104.238.168.100,23,tcp,-,0.024477,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526772546.907957,CoGRG63SXxxLM1zkmf,192.168.2.5,53581,31.145.9.194,22,tcp,ssh,1.006457,537,1135,SF,-,-,0,ShAdDafF,15,1301,18,1859,(empty),Malicious,Attack
1551389587.725522,CXwE8txuWVcYJXvl4,192.168.1.200,35438,98.120.45.61,23,tcp,-,0.163410,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551378253.625973,CneIqA3qwSydX4sjHb,192.168.1.200,45684,114.104.164.125,23,tcp,-,0.400761,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551397703.381226,CYUkDc2zJX76NL8FGi,192.168.1.200,52220,79.55.49.125,23,tcp,-,0.042480,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551390532.234433,C4vB4y2GF0cvnweK23,192.168.1.200,52844,123.190.96.192,23,tcp,-,3.482519,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526801174.410074,CAvj234QgJPr09t6aj,192.168.2.5,49175,144.76.20.146,22,tcp,ssh,4.835149,589,1769,SF,-,-,0,ShAdDaFf,14,1221,15,2373,(empty),Malicious,Attack
1526851720.239452,Cx8fDk4S4Um82t8rMa,192.168.2.5,35246,51.254.203.244,22,tcp,ssh,2.566979,589,2599,SF,-,-,0,ShAdDaFf,16,1429,16,3439,(empty),Malicious,Attack
1526803229.796739,CMweGe4l9yOutlplV7,192.168.2.5,51726,144.202.50.228,22,tcp,ssh,5.113884,589,1801,SF,-,-,0,ShAdDaFf,14,1325,16,2653,(empty),Malicious,Attack
1526789395.841058,Cv6b7M2At8dnDuBAQ6,192.168.2.5,45549,141.89.97.8,22,tcp,-,1.210685,21,1069,SF,-,-,0,ShAdDaFf,8,453,6,1397,(empty),Malicious,Attack
1551389520.182788,CH2MzH1sQFsnLa7E4c,192.168.1.200,49020,49.70.107.73,23,tcp,-,0.455493,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526765114.823868,CEMrTbk52wxq4ySyc,192.168.2.5,55785,69.163.155.173,22,tcp,ssh,3.408852,589,2600,SF,-,-,0,ShAdDaFf,14,1169,16,3252,(empty),Malicious,Attack
1526802505.805207,CBPXOSv3PSxaxnhOb,192.168.2.5,51250,144.217.110.36,22,tcp,ssh,2.650403,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1547086131.777695,CzYh6Oli26O9qwNt1,192.168.1.194,40472,39.105.122.209,22,tcp,ssh,5.307957,1726,1877,SF,-,-,0,ShADadFf,15,2514,14,2613,-,Malicious,Attack
1526840165.317331,COEUxL3F8rQ8O2JXrk,192.168.2.5,38389,219.166.145.165,22,tcp,ssh,4.192003,589,1434,SF,-,-,0,ShAdDaFf,15,1377,13,2118,(empty),Malicious,Attack
1551396651.961083,Ce6USn4Llw7McFsErc,192.168.1.200,34064,60.128.94.62,23,tcp,-,1.298507,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526758577.108917,CPyWqGA2RxM4atNt9,192.168.2.5,50078,121.40.23.43,22,tcp,ssh,4.055576,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1551392694.505846,C56xQe3DM0eGlUiB8d,192.168.1.200,41870,77.93.70.170,23,tcp,-,1.100628,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1551396060.749038,CMZM1w3cTtz1ufLGyd,192.168.1.200,59328,177.71.86.89,23,tcp,-,0.196140,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526852416.339972,CHuX2Q65XkNXVZyLl,192.168.2.5,53195,51.15.137.6,22,tcp,ssh,2.932196,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1551403807.187366,CVLCQn2ZgFkKJXz7q9,192.168.1.200,52260,191.138.181.148,23,tcp,-,2.285450,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526802500.254641,CCPLYEPAnnspDsE5k,192.168.2.5,54784,144.76.225.231,22,tcp,ssh,3.107112,589,1769,SF,-,-,0,ShAdDaFf,15,1377,16,2609,(empty),Malicious,Attack
1551411076.766097,Cq16kZUciDBRQpCA4,192.168.1.200,48884,212.216.191.215,23,tcp,-,1.096131,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1551383907.232750,CMYoK91MGERpSEaB7l,192.168.1.200,35334,115.31.142.65,23,tcp,-,3.500016,0,0,RSTR,-,-,0,ShAr,8,440,4,168,-,Malicious,Attack
1551409170.040564,CLyrqb2SQ26zKcW4ig,192.168.1.200,53730,65.187.111.155,23,tcp,-,3.259149,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526802430.363338,CyAj1v1EJgfD6sjoH8,192.168.2.5,51124,144.217.110.36,22,tcp,ssh,3.343900,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1551382036.282828,CoO2UC2uyE0EKG8sLe,192.168.1.200,41268,159.105.119.164,23,tcp,-,0.117445,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526772473.522761,CWhDxYhAaxfdsshg9,192.168.2.5,49294,31.3.184.139,22,tcp,ssh,2.542998,589,1348,SF,-,-,0,ShAdDaFf,14,1325,18,2292,(empty),Malicious,Attack
1551399448.341071,C9ixRB3421S4nO8uYj,192.168.1.200,50176,182.166.60.129,23,tcp,-,3.406096,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526811050.351297,CIvnv62jjkIjrUbwzk,192.168.2.5,58080,182.132.240.242,22,tcp,ssh,4.899932,589,895,SF,-,-,0,ShAdDaFRfR,14,1301,14,1631,(empty),Malicious,Attack
